Depth	Temperature
m	ºC
80.28	16.9704
80.33	16.9664
80.38	16.9714
80.43	16.9714
80.48	16.9716
80.53	16.9743
80.58	16.978
80.63	16.9809
80.68	16.9847
80.73	16.9828
80.78	16.9904
80.83	16.9896
80.88	16.994
80.93	17
80.98	17.001
81.03	17.0024
81.08	17.0051
81.13	17.0105
81.18	17.0171
81.23	17.0226
81.28	17.024
81.33	17.0254
81.38	17.0286
81.43	17.0348
81.48	17.0395
81.53	17.0469
81.58	17.0528
81.63	17.0532
81.68	17.0578
81.73	17.0636
81.78	17.0671
81.83	17.0693
81.88	17.0657
81.93	17.0691
81.98	17.0719
82.03	17.0777
82.08	17.0831
82.13	17.0748
82.18	17.076
82.23	17.0821
82.28	17.0808
82.33	17.081
82.38	17.0778
82.43	17.0789
82.48	17.0842
82.53	17.089
82.58	17.093
82.63	17.096
82.68	17.0993
82.73	17.1022
82.78	17.1037
82.83	17.1038
82.88	17.1041
82.93	17.1045
82.98	17.1054
83.03	17.1057
83.08	17.106
83.13	17.1062
83.18	17.107
83.23	17.1086
83.28	17.1089
83.33	17.1088
83.38	17.1083
83.43	17.1062
83.48	17.107
83.53	17.1118
83.58	17.1187
83.63	17.1249
83.68	17.13
83.73	17.1338
83.78	17.1374
83.83	17.1441
83.88	17.1396
83.93	17.1422
83.98	17.1436
84.03	17.1433
84.08	17.1476
84.13	17.1444
84.18	17.1451
84.23	17.1466
84.28	17.1479
84.33	17.1541
84.38	17.1583
84.43	17.1602
84.48	17.1639
84.53	17.1617
84.58	17.1629
84.63	17.1639
84.68	17.1636
84.73	17.165
84.78	17.1664
84.83	17.1682
84.88	17.1681
84.93	17.1698
84.98	17.1693
85.03	17.1688
85.08	17.1698
85.13	17.1696
85.18	17.169
85.23	17.1742
85.28	17.1701
85.33	17.1753
85.38	17.171
85.43	17.1718
85.48	17.1761
85.53	17.1723
85.58	17.1757
85.63	17.179
85.68	17.1824
85.73	17.1839
85.78	17.1844
85.83	17.1853
85.88	17.186
85.93	17.1866
85.98	17.1881
86.03	17.1937
86.08	17.1983
86.13	17.2025
86.18	17.2067
86.23	17.213
86.28	17.2199
86.33	17.2274
86.38	17.2347
86.43	17.2432
86.48	17.2479
86.53	17.2516
86.58	17.2524
86.63	17.2528
86.68	17.2514
86.73	17.2512
86.78	17.2514
86.83	17.252
86.88	17.2532
86.93	17.2577
86.98	17.2615
87.03	17.2651
87.08	17.2675
87.13	17.2679
87.18	17.2693
87.23	17.2694
87.28	17.2695
87.33	17.2726
87.38	17.2723
87.43	17.2721
87.48	17.2733
87.53	17.2754
87.58	17.2758
87.63	17.2777
87.68	17.2846
87.73	17.2897
87.78	17.2889
87.83	17.2887
87.88	17.2902
87.93	17.293
87.98	17.2987
88.03	17.3004
88.08	17.301
88.13	17.3035
88.18	17.305
88.23	17.3073
88.28	17.3139
88.33	17.3202
88.38	17.3256
88.43	17.3292
88.48	17.3308
88.53	17.3345
88.58	17.3295
88.63	17.3287
88.68	17.3286
88.73	17.3281
88.78	17.3275
88.83	17.3277
88.88	17.3258
88.93	17.3247
88.98	17.3245
89.03	17.3243
89.08	17.3237
89.13	17.3238
89.18	17.3236
89.23	17.3238
89.28	17.3243
89.33	17.3249
89.38	17.3262
89.43	17.3264
89.48	17.3281
89.53	17.33
89.58	17.3348
89.63	17.336
89.68	17.3365
89.73	17.3392
89.78	17.3398
89.83	17.3397
89.88	17.3458
89.93	17.3571
89.98	17.3672
90.03	17.3745
90.08	17.3778
90.13	17.3768
90.18	17.3767
90.23	17.377
90.28	17.3783
90.33	17.3784
90.38	17.3794
90.43	17.3843
90.48	17.3884
90.53	17.3953
90.58	17.3995
90.63	17.4015
90.68	17.4036
90.73	17.4034
90.78	17.41
90.83	17.4127
90.88	17.4139
90.93	17.4166
90.98	17.4178
91.03	17.4164
91.08	17.4217
91.13	17.4249
91.18	17.4263
91.23	17.426
91.28	17.4268
91.33	17.4262
91.38	17.4258
91.43	17.4248
91.48	17.4248
91.53	17.4274
91.58	17.4323
91.63	17.4414
91.68	17.4459
91.73	17.4515
91.78	17.4527
91.83	17.4531
91.88	17.4538
91.93	17.4547
91.98	17.4568
92.03	17.457
92.08	17.4549
92.13	17.4541
92.18	17.4565
92.23	17.4605
92.28	17.4628
92.33	17.4634
92.38	17.4628
92.43	17.4624
92.48	17.4625
92.53	17.4652
92.58	17.4663
92.63	17.4644
92.68	17.463
92.73	17.4628
92.78	17.4661
92.83	17.4709
92.88	17.4758
92.93	17.4762
92.98	17.4778
93.03	17.4799
93.08	17.4832
93.13	17.4867
93.18	17.4875
93.23	17.488
93.28	17.4877
93.33	17.4879
93.38	17.4879
93.43	17.4893
93.48	17.4926
93.53	17.4944
93.58	17.4942
93.63	17.4946
93.68	17.5013
93.73	17.5112
93.78	17.5164
93.83	17.5183
93.88	17.5156
93.93	17.5149
93.98	17.5222
94.03	17.5287
94.08	17.5321
94.13	17.5364
94.18	17.5372
94.23	17.5391
94.28	17.5397
94.33	17.5416
94.38	17.5423
94.43	17.5427
94.48	17.5454
94.53	17.5474
94.58	17.5477
94.63	17.5472
94.68	17.5474
94.73	17.5504
94.78	17.5518
94.83	17.5522
94.88	17.5533
94.93	17.5539
94.98	17.5536
95.03	17.5533
95.08	17.5522
95.13	17.5527
95.18	17.5532
95.23	17.5549
95.28	17.5564
95.33	17.5563
95.38	17.5573
95.43	17.5585
95.48	17.5606
95.53	17.5639
95.58	17.5649
95.63	17.5653
95.68	17.5656
95.73	17.5651
95.78	17.5662
95.83	17.567
95.88	17.5659
95.93	17.5657
95.98	17.5648
96.03	17.5642
96.08	17.5646
96.13	17.5651
96.18	17.5668
96.23	17.5743
96.28	17.5792
96.33	17.5826
96.38	17.5839
96.43	17.5857
96.48	17.5888
96.53	17.5906
96.58	17.5919
96.63	17.5917
96.68	17.5921
96.73	17.5922
96.78	17.5923
96.83	17.5923
96.88	17.595
96.93	17.5992
96.98	17.6035
97.03	17.6094
97.08	17.613
97.13	17.6172
97.18	17.6244
97.23	17.6343
97.28	17.6385
97.33	17.6413
97.38	17.6421
97.43	17.6432
97.48	17.6419
97.53	17.6419
97.58	17.6411
97.63	17.6417
97.68	17.6416
97.73	17.6458
97.78	17.6481
97.83	17.6512
97.88	17.6539
97.93	17.6583
97.98	17.6627
98.03	17.6669
98.08	17.6665
98.13	17.6671
98.18	17.6697
98.23	17.6704
98.28	17.6701
98.33	17.6699
98.38	17.6708
98.43	17.6739
98.48	17.6797
98.53	17.6825
98.58	17.685
98.63	17.6887
98.68	17.6908
98.73	17.6917
98.78	17.6948
98.83	17.698
98.88	17.701
98.93	17.7005
98.98	17.7
99.03	17.7005
99.08	17.7033
99.13	17.706
99.18	17.7082
99.23	17.709
99.28	17.7083
99.33	17.7083
99.38	17.7091
99.43	17.7102
99.48	17.7112
99.53	17.7112
99.58	17.7113
99.63	17.7107
99.68	17.711
99.73	17.7117
99.78	17.7116
99.83	17.7126
99.88	17.717
99.93	17.7276
99.98	17.7334
100.03	17.7345
100.08	17.7316
100.13	17.7309
100.18	17.7315
100.23	17.7335
100.28	17.7374
100.33	17.7407
100.38	17.747
100.43	17.7489
100.48	17.7534
100.53	17.7618
100.58	17.7667
100.63	17.7689
100.68	17.7703
100.73	17.7699
100.78	17.7706
100.83	17.773
100.88	17.7733
100.93	17.7724
100.98	17.773
101.03	17.7744
101.08	17.7756
101.13	17.7765
101.18	17.7759
101.23	17.7758
101.28	17.7747
101.33	17.7741
101.38	17.7763
101.43	17.7794
101.48	17.7846
101.53	17.7881
101.58	17.7904
101.63	17.7923
101.68	17.7949
101.73	17.7963
101.78	17.7961
101.83	17.7989
101.88	17.8025
101.93	17.8042
101.98	17.8047
102.03	17.8045
102.08	17.8037
102.13	17.803
102.18	17.8021
102.23	17.8024
102.28	17.8031
102.33	17.8041
102.38	17.8039
102.43	17.8077
102.48	17.8147
102.53	17.8228
102.58	17.8314
102.63	17.8453
102.68	17.8524
102.73	17.8581
102.78	17.8621
102.83	17.8658
102.88	17.8691
102.93	17.8693
102.98	17.8651
103.03	17.8614
103.08	17.862
103.13	17.8654
103.18	17.869
103.23	17.8709
103.28	17.8734
103.33	17.8791
103.38	17.8791
103.43	17.8782
103.48	17.8777
103.53	17.8781
103.58	17.8781
103.63	17.8784
103.68	17.8784
103.73	17.8775
103.78	17.8773
103.83	17.8773
103.88	17.8816
103.93	17.8872
103.98	17.8933
104.03	17.8946
104.08	17.898
104.13	17.9035
104.18	17.9097
104.23	17.9152
104.28	17.9192
104.33	17.9215
104.38	17.924
104.43	17.9235
104.48	17.9235
104.53	17.9277
104.58	17.93
104.63	17.9293
104.68	17.9279
104.73	17.9258
104.78	17.926
104.83	17.9265
104.88	17.9267
104.93	17.927
104.98	17.9261
105.03	17.9265
105.08	17.9271
105.13	17.9267
105.18	17.927
105.23	17.9335
105.28	17.9401
105.33	17.9479
105.38	17.951
105.43	17.9533
105.48	17.9575
105.53	17.9595
105.58	17.9599
105.63	17.9596
105.68	17.9596
105.73	17.9598
105.78	17.9647
105.83	17.9735
105.88	17.9812
105.93	17.9856
105.98	17.9896
106.03	17.9921
106.08	17.9935
106.13	17.9929
106.18	17.9926
106.23	17.9966
106.28	17.9997
106.33	17.9995
106.38	17.9993
106.43	17.9993
106.48	17.998
106.53	17.9974
106.58	17.9977
106.63	17.9993
106.68	18.0024
106.73	18.0109
106.78	18.0148
106.83	18.019
106.88	18.0191
106.93	18.0187
106.98	18.0189
107.03	18.0204
107.08	18.024
107.13	18.0253
107.18	18.0261
107.23	18.0257
107.28	18.0253
107.33	18.0241
107.38	18.0253
107.43	18.0262
107.48	18.0287
107.53	18.0383
107.58	18.0478
107.63	18.0511
107.68	18.054
107.73	18.0619
107.78	18.0664
107.83	18.0696
107.88	18.0694
107.93	18.0686
107.98	18.0697
108.03	18.0704
108.08	18.0702
108.13	18.0705
108.18	18.0702
108.23	18.0688
108.28	18.0666
108.33	18.0658
108.38	18.0645
108.43	18.0651
108.48	18.0681
108.53	18.0699
108.58	18.0706
108.63	18.0706
108.68	18.0716
108.73	18.0742
108.78	18.0778
108.83	18.0863
108.88	18.0949
108.93	18.0985
108.98	18.0989
109.03	18.1004
109.08	18.1029
109.13	18.1028
109.18	18.1028
109.23	18.1027
109.28	18.1035
109.33	18.105
109.38	18.1067
109.43	18.109
109.48	18.111
109.53	18.1146
109.58	18.1152
109.63	18.1148
109.68	18.1161
109.73	18.1198
109.78	18.1254
109.83	18.1304
109.88	18.1399
109.93	18.1461
109.98	18.1523
110.03	18.1531
110.08	18.1557
110.13	18.158
110.18	18.1573
110.23	18.1555
110.28	18.154
110.33	18.1543
110.38	18.1546
110.43	18.1543
110.48	18.1529
110.53	18.1503
110.58	18.1475
110.63	18.1473
110.68	18.1523
110.73	18.1575
110.78	18.1609
110.83	18.1639
110.88	18.1658
110.93	18.1657
110.98	18.1646
111.03	18.1619
111.08	18.1605
111.13	18.1595
111.18	18.1591
111.23	18.1585
111.28	18.1587
111.33	18.1583
111.38	18.1583
111.43	18.1596
111.48	18.1594
111.53	18.1595
111.58	18.1603
111.63	18.1617
111.68	18.1635
111.73	18.166
111.78	18.1682
111.83	18.1689
111.88	18.1701
111.93	18.1702
111.98	18.1706
112.03	18.1714
112.08	18.1715
112.13	18.1717
112.18	18.1713
112.23	18.1724
112.28	18.1763
112.33	18.1794
112.38	18.1885
112.43	18.2044
112.48	18.2107
112.53	18.214
112.58	18.2174
112.63	18.2174
112.68	18.2154
112.73	18.217
112.78	18.2179
112.83	18.2188
112.88	18.2209
112.93	18.2221
112.98	18.2266
113.03	18.2312
113.08	18.2357
113.13	18.2411
113.18	18.2443
113.23	18.2447
113.28	18.2432
113.33	18.2415
113.38	18.24
113.43	18.2381
113.48	18.2376
113.53	18.2369
113.58	18.2375
113.63	18.2394
113.68	18.2417
113.73	18.2436
113.78	18.2443
113.83	18.2446
113.88	18.2469
113.93	18.2486
113.98	18.2518
114.03	18.2525
114.08	18.2539
114.13	18.2538
114.18	18.2538
114.23	18.2531
114.28	18.2528
114.33	18.2526
114.38	18.253
114.43	18.2533
114.48	18.253
114.53	18.2532
114.58	18.2554
114.63	18.2608
114.68	18.2683
114.73	18.2734
114.78	18.2767
114.83	18.2818
114.88	18.2872
114.93	18.2893
114.98	18.2874
115.03	18.2849
115.08	18.2831
115.13	18.2817
115.18	18.2798
115.23	18.2791
115.28	18.2784
115.33	18.2793
115.38	18.2835
115.43	18.2883
115.48	18.2937
115.53	18.2986
115.58	18.3077
115.63	18.314
115.68	18.3156
115.73	18.316
115.78	18.3156
115.83	18.3152
115.88	18.3146
115.93	18.3151
115.98	18.3185
116.03	18.3259
116.08	18.3306
116.13	18.3331
116.18	18.3363
116.23	18.3388
116.28	18.3411
116.33	18.3422
116.38	18.3426
116.43	18.3414
116.48	18.3424
116.53	18.348
116.58	18.3567
116.63	18.3635
116.68	18.3696
116.73	18.3711
116.78	18.373
116.83	18.3721
116.88	18.3718
116.93	18.3716
116.98	18.3721
117.03	18.3733
117.08	18.375
117.13	18.3755
117.18	18.3757
117.23	18.3759
117.28	18.3764
117.33	18.3765
117.38	18.3765
117.43	18.3772
117.48	18.3769
117.53	18.3795
117.58	18.3845
117.63	18.3893
117.68	18.39
117.73	18.3899
117.78	18.3906
117.83	18.3934
117.88	18.3955
117.93	18.3965
117.98	18.3978
118.03	18.3998
118.08	18.4029
118.13	18.4049
118.18	18.4053
118.23	18.4041
118.28	18.4038
118.33	18.4046
118.38	18.4043
118.43	18.4046
118.48	18.4049
118.53	18.4099
118.58	18.4149
118.63	18.4182
118.68	18.4192
118.73	18.4179
118.78	18.4169
118.83	18.4163
118.88	18.4167
118.93	18.4177
118.98	18.4179
119.03	18.418
119.08	18.4186
119.13	18.4189
119.18	18.4206
119.23	18.421
119.28	18.4218
119.33	18.4242
119.38	18.4314
119.43	18.4358
119.48	18.441
119.53	18.4423
119.58	18.4424
119.63	18.4439
119.68	18.4447
119.73	18.4452
119.78	18.4453
119.83	18.4458
119.88	18.4462
119.93	18.4473
119.98	18.4545
120.03	18.4634
120.08	18.4682
120.13	18.47
120.18	18.4698
120.23	18.4701
120.28	18.4756
120.33	18.4766
120.38	18.4767
120.43	18.476
120.48	18.4765
120.53	18.478
120.58	18.4807
120.63	18.4819
120.68	18.4858
120.73	18.4879
120.78	18.4889
120.83	18.4888
120.88	18.4888
120.93	18.4902
120.98	18.4906
121.03	18.4909
121.08	18.4906
121.13	18.4904
121.18	18.4917
121.23	18.4919
121.28	18.4921
121.33	18.4935
121.38	18.4967
121.43	18.4987
121.48	18.4995
121.53	18.4993
121.58	18.5002
121.63	18.5011
121.68	18.5027
121.73	18.5051
121.78	18.5071
121.83	18.5082
121.88	18.5084
121.93	18.5088
121.98	18.5094
122.03	18.5101
122.08	18.5129
122.13	18.5176
122.18	18.5232
122.23	18.525
122.28	18.5278
122.33	18.5319
122.38	18.54
122.43	18.5481
122.48	18.5506
122.53	18.554
122.58	18.5558
122.63	18.5566
122.68	18.5575
122.73	18.5588
122.78	18.5591
122.83	18.5601
122.88	18.5608
122.93	18.5604
122.98	18.5612
123.03	18.5616
123.08	18.5649
123.13	18.566
123.18	18.5674
123.23	18.5695
123.28	18.57
123.33	18.5711
123.38	18.5715
123.43	18.5719
123.48	18.5711
123.53	18.5704
123.58	18.5717
123.63	18.5757
123.68	18.5787
123.73	18.5818
123.78	18.5833
123.83	18.587
123.88	18.5888
123.93	18.5904
123.98	18.5928
124.03	18.594
124.08	18.595
124.13	18.5956
124.18	18.5954
124.23	18.5956
124.28	18.5957
124.33	18.596
124.38	18.5984
124.43	18.6014
124.48	18.6027
124.53	18.5994
124.58	18.6049
124.63	18.6087
124.68	18.6111
124.73	18.6129
124.78	18.6143
124.83	18.611
124.88	18.6158
124.93	18.6183
124.98	18.6195
125.03	18.6207
125.08	18.6214
125.13	18.6234
125.18	18.6245
125.23	18.6268
125.28	18.6299
125.33	18.6257
125.38	18.6324
125.43	18.6299
125.48	18.6349
125.53	18.6389
125.58	18.6406
125.63	18.6379
125.68	18.6435
125.73	18.6446
125.78	18.6477
125.83	18.6457
125.88	18.6515
125.93	18.6502
125.98	18.6511
126.03	18.652
126.08	18.6502
126.13	18.6529
126.18	18.6559
126.23	18.6635
126.28	18.6654
126.33	18.6665
126.38	18.6742
126.43	18.6808
126.48	18.677
126.53	18.6801
126.58	18.6834
126.63	18.6795
126.68	18.6786
126.73	18.6817
126.78	18.6799
126.83	18.6867
126.88	18.6886
126.93	18.6843
126.98	18.6869
127.03	18.6882
127.08	18.6903
127.13	18.6919
127.18	18.6931
127.23	18.6953
127.28	18.6994
127.33	18.7049
127.38	18.7091
127.43	18.7098
127.48	18.7137
127.53	18.7097
127.58	18.7108
127.63	18.7102
127.68	18.7101
127.73	18.7114
127.78	18.7149
127.83	18.7178
127.88	18.7174
127.93	18.717
127.98	18.7213
128.03	18.7229
128.08	18.7167
128.13	18.7144
128.18	18.713
128.23	18.7173
128.28	18.7135
128.33	18.7141
128.38	18.718
128.43	18.72
128.48	18.7223
128.53	18.7272
128.58	18.7258
128.63	18.7219
128.68	18.7226
128.73	18.7227
128.78	18.7246
128.83	18.7254
128.88	18.7294
128.93	18.7328
128.98	18.7327
129.03	18.7323
129.08	18.7317
129.13	18.7338
129.18	18.7356
129.23	18.736
129.28	18.7353
129.33	18.7339
129.38	18.7331
129.43	18.733
129.48	18.7328
129.53	18.7369
129.58	18.7396
129.63	18.7449
129.68	18.7428
129.73	18.7453
129.78	18.7499
129.83	18.7518
129.88	18.7541
129.93	18.7564
129.98	18.7582
130.03	18.7606
130.08	18.7623
130.13	18.763
130.18	18.7676
130.23	18.7654
130.28	18.7734
130.33	18.7705
130.38	18.7749
130.43	18.7778
130.48	18.7777
130.53	18.7781
130.58	18.7784
130.63	18.7773
130.68	18.7772
130.73	18.7767
130.78	18.7772
130.83	18.779
130.88	18.7801
130.93	18.7851
130.98	18.7838
131.03	18.7847
131.08	18.787
131.13	18.791
131.18	18.7936
131.23	18.7954
131.28	18.796
131.33	18.7966
131.38	18.7965
131.43	18.7969
131.48	18.7979
131.53	18.7992
131.58	18.8001
131.63	18.8
131.68	18.8016
131.73	18.8011
131.78	18.8005
131.83	18.8007
131.88	18.8002
131.93	18.8006
131.98	18.8006
132.03	18.8039
132.08	18.8087
132.13	18.812
132.18	18.8136
132.23	18.8161
132.28	18.8172
132.33	18.8179
132.38	18.8184
132.43	18.8188
132.48	18.8174
132.53	18.8174
132.58	18.8166
132.63	18.8173
132.68	18.8198
132.73	18.8212
132.78	18.8215
132.83	18.8232
132.88	18.8313
132.93	18.8353
132.98	18.8386
133.03	18.8406
133.08	18.8412
133.13	18.8409
133.18	18.8419
133.23	18.845
133.28	18.846
133.33	18.8465
133.38	18.8476
133.43	18.8478
133.48	18.8486
133.53	18.8487
133.58	18.8483
133.63	18.8483
133.68	18.8489
133.73	18.8506
133.78	18.8532
133.83	18.8559
133.88	18.856
133.93	18.8557
133.98	18.8555
134.03	18.8581
134.08	18.8587
134.13	18.859
134.18	18.8586
134.23	18.8616
134.28	18.8658
134.33	18.8672
134.38	18.8676
134.43	18.868
134.48	18.8694
134.53	18.8702
134.58	18.8732
134.63	18.8759
134.68	18.8792
134.73	18.8809
134.78	18.8804
134.83	18.8803
134.88	18.8805
134.93	18.8792
134.98	18.8781
135.03	18.8778
135.08	18.8776
135.13	18.878
135.18	18.8789
135.23	18.879
135.28	18.8803
135.33	18.8833
135.38	18.8853
135.43	18.887
135.48	18.8882
135.53	18.8924
135.58	18.8961
135.63	18.8976
135.68	18.8975
135.73	18.8978
135.78	18.8979
135.83	18.8993
135.88	18.902
135.93	18.9041
135.98	18.9046
136.03	18.9046
136.08	18.904
136.13	18.903
136.18	18.9034
136.23	18.9035
136.28	18.9048
136.33	18.9056
136.38	18.9061
136.43	18.9071
136.48	18.909
136.53	18.9158
136.58	18.9128
136.63	18.9138
136.68	18.9137
136.73	18.9137
136.78	18.9134
136.83	18.9123
136.88	18.9148
136.93	18.9181
136.98	18.9206
137.03	18.9234
137.08	18.9258
137.13	18.9295
137.18	18.9303
137.23	18.9311
137.28	18.9325
137.33	18.9331
137.38	18.9335
137.43	18.9332
137.48	18.9329
137.53	18.9339
137.58	18.9342
137.63	18.9362
137.68	18.9364
137.73	18.9365
137.78	18.9366
137.83	18.9371
137.88	18.9374
137.93	18.938
137.98	18.9387
138.03	18.9402
138.08	18.9419
138.13	18.9444
138.18	18.9465
138.23	18.9481
138.28	18.9482
138.33	18.948
138.38	18.9483
138.43	18.9487
138.48	18.95
138.53	18.9524
138.58	18.9532
138.63	18.9521
138.68	18.9508
138.73	18.9526
138.78	18.9548
138.83	18.9555
138.88	18.9577
138.93	18.9606
138.98	18.962
139.03	18.962
139.08	18.9631
139.13	18.9645
139.18	18.9651
139.23	18.9666
139.28	18.9675
139.33	18.9682
139.38	18.9692
139.43	18.9692
139.48	18.9693
139.53	18.9696
139.58	18.9712
139.63	18.9722
139.68	18.9727
139.73	18.9734
139.78	18.973
139.83	18.973
139.88	18.975
139.93	18.9764
139.98	18.977
140.03	18.9774
140.08	18.9776
140.13	18.9778
140.18	18.9773
140.23	18.9778
140.28	18.9773
140.33	18.9781
140.38	18.9781
140.43	18.9783
140.48	18.9784
140.53	18.9784
140.58	18.9787
140.63	18.9846
140.68	18.981
140.73	18.9822
140.78	18.9825
140.83	18.9824
140.88	18.9832
140.93	18.9821
140.98	18.984
141.03	18.9853
141.08	18.9854
141.13	18.986
141.18	18.9862
141.23	18.9858
141.28	18.9882
141.33	18.9892
141.38	18.9896
141.43	18.9898
141.48	18.9898
141.53	18.9896
141.58	18.9889
141.63	18.9892
141.68	18.99
141.73	18.99
141.78	18.9911
141.83	18.9941
141.88	18.9994
141.93	19.0039
141.98	19.0113
142.03	19.016
142.08	19.0398
142.13	19.0438
142.18	19.0434
142.23	19.0482
142.28	19.0675
142.33	19.0921
142.38	19.1011
142.43	19.1045
142.48	19.1086
142.53	19.111
142.58	19.1135
142.63	19.1154
142.68	19.1164
142.73	19.117
142.78	19.1181
142.83	19.1201
142.88	19.123
142.93	19.1274
142.98	19.1295
143.03	19.131
143.08	19.1335
143.13	19.1389
143.18	19.1423
143.23	19.144
143.28	19.1454
143.33	19.1478
143.38	19.149
143.43	19.1501
143.48	19.1517
143.53	19.1536
143.58	19.1552
143.63	19.1564
143.68	19.158
143.73	19.1603
143.78	19.1619
143.83	19.1628
143.88	19.164
143.93	19.1653
143.98	19.1669
144.03	19.169
144.08	19.1712
144.13	19.1751
144.18	19.1803
144.23	19.1832
144.28	19.1857
144.33	19.1883
144.38	19.1905
144.43	19.1922
144.48	19.1942
144.53	19.1953
144.58	19.1976
144.63	19.199
144.68	19.2007
144.73	19.2026
144.78	19.2049
144.83	19.2061
144.88	19.2077
144.93	19.2094
144.98	19.2111
145.03	19.2125
145.08	19.2146
145.13	19.2169
145.18	19.2183
145.23	19.2198
145.28	19.2214
145.33	19.223
145.38	19.2251
145.43	19.2264
145.48	19.2282
145.53	19.2296
145.58	19.2313
145.63	19.2327
145.68	19.2335
145.73	19.2352
145.78	19.2368
145.83	19.2382
145.88	19.2393
145.93	19.2406
145.98	19.2419
146.03	19.2431
146.08	19.2442
146.13	19.2453
146.18	19.2458
146.23	19.2475
146.28	19.2489
146.33	19.2507
146.38	19.2515
146.43	19.252
146.48	19.2531
146.53	19.2542
146.58	19.2558
146.63	19.257
146.68	19.2576
146.73	19.2587
146.78	19.2595
146.83	19.2606
146.88	19.2614
146.93	19.2628
146.98	19.2637
147.03	19.2649
147.08	19.2658
147.13	19.2667
147.18	19.2678
147.23	19.2685
147.28	19.269
147.33	19.2707
147.38	19.2711
147.43	19.273
147.48	19.2734
147.53	19.2744
147.58	19.2755
147.63	19.2755
147.68	19.2768
147.73	19.2782
147.78	19.2787
147.83	19.2791
147.88	19.2807
147.93	19.281
147.98	19.2815
148.03	19.2821
148.08	19.2833
148.13	19.2837
148.18	19.2848
148.23	19.2853
148.28	19.2861
148.33	19.2868
148.38	19.2879
148.43	19.2879
148.48	19.2892
148.53	19.2895
148.58	19.2902
148.63	19.2916
148.68	19.2917
148.73	19.2929
148.78	19.2928
148.83	19.2945
148.88	19.2945
148.93	19.2957
148.98	19.2963
149.03	19.2965
149.08	19.2968
149.13	19.2977
149.18	19.2984
149.23	19.2988
149.28	19.3001
149.33	19.3004
149.38	19.3007
149.43	19.3011
