Depth	Temperature
m	'C
79.45	20.9619
79.50	20.9612
79.55	20.9618
79.60	20.9611
79.65	20.9614
79.70	20.9618
79.75	20.9637
79.80	20.9653
79.85	20.9674
79.90	20.9682
79.95	20.9676
80.00	20.9698
80.05	20.9738
80.10	20.9754
80.15	20.9765
80.20	20.9804
80.25	20.9853
80.30	20.9863
80.35	20.9881
80.40	20.9885
80.45	20.9904
80.50	20.9932
80.55	20.9943
80.60	20.9946
80.65	20.9961
80.70	20.9982
80.75	20.9997
80.80	21.0007
80.85	21.0033
80.90	21.0038
80.95	21.0039
81.00	21.0046
81.05	21.0061
81.10	21.008
81.15	21.009
81.20	21.0107
81.25	21.0144
81.30	21.0157
81.35	21.0197
81.40	21.0235
81.45	21.0281
81.50	21.0343
81.55	21.037
81.60	21.0385
81.65	21.0382
81.70	21.0392
81.75	21.0425
81.80	21.0425
81.85	21.0442
81.90	21.0453
81.95	21.0459
82.00	21.0487
82.05	21.0499
82.10	21.0505
82.15	21.0493
82.20	21.0506
82.25	21.0557
82.30	21.0622
82.35	21.0675
82.40	21.0706
82.45	21.0732
82.50	21.0729
82.55	21.0717
82.60	21.0685
82.65	21.0677
82.70	21.0705
82.75	21.0717
82.80	21.0728
82.85	21.0763
82.90	21.0805
82.95	21.0833
83.00	21.0848
83.05	21.0873
83.10	21.0921
83.15	21.0942
83.20	21.0967
83.25	21.0993
83.30	21.0989
83.35	21.0967
83.40	21.097
83.45	21.0999
83.50	21.1034
83.55	21.1043
83.60	21.105
83.65	21.1054
83.70	21.1076
83.75	21.1102
83.80	21.1114
83.85	21.1115
83.90	21.1143
83.95	21.1208
84.00	21.1245
84.05	21.1257
84.10	21.126
84.15	21.1235
84.20	21.1229
84.25	21.1218
84.30	21.1228
84.35	21.1279
84.40	21.1329
84.45	21.1358
84.50	21.1368
84.55	21.135
84.60	21.1338
84.65	21.1319
84.70	21.1324
84.75	21.1352
84.80	21.1387
84.85	21.1397
84.90	21.1407
84.95	21.1417
85.00	21.1443
85.05	21.1496
85.10	21.1527
85.15	21.1548
85.20	21.1549
85.25	21.1537
85.30	21.1523
85.35	21.1541
85.40	21.1577
85.45	21.1588
85.50	21.1599
85.55	21.159
85.60	21.1601
85.65	21.1616
85.70	21.1641
85.75	21.1695
85.80	21.1718
85.85	21.172
85.90	21.1744
85.95	21.1808
86.00	21.19
86.05	21.1965
86.10	21.2016
86.15	21.2053
86.20	21.206
86.25	21.2052
86.30	21.2027
86.35	21.1975
86.40	21.1958
86.45	21.1952
86.50	21.1949
86.55	21.1949
86.60	21.1985
86.65	21.205
86.70	21.2101
86.75	21.2129
86.80	21.2145
86.85	21.2139
86.90	21.2113
86.95	21.2137
87.00	21.2153
87.05	21.2163
87.10	21.2162
87.15	21.2174
87.20	21.2195
87.25	21.2232
87.30	21.2245
87.35	21.225
87.40	21.2276
87.45	21.2298
87.50	21.2344
87.55	21.2388
87.60	21.2419
87.65	21.2428
87.70	21.2442
87.75	21.2467
87.80	21.2513
87.85	21.2561
87.90	21.2573
87.95	21.2596
88.00	21.2607
88.05	21.261
88.10	21.2604
88.15	21.2599
88.20	21.2614
88.25	21.2628
88.30	21.2636
88.35	21.2647
88.40	21.2664
88.45	21.2689
88.50	21.2713
88.55	21.2781
88.60	21.2837
88.65	21.2875
88.70	21.2884
88.75	21.291
88.80	21.2933
88.85	21.2943
88.90	21.2937
88.95	21.2939
89.00	21.2929
89.05	21.2957
89.10	21.2993
89.15	21.3053
89.20	21.3076
89.25	21.3081
89.30	21.3094
89.35	21.3122
89.40	21.3146
89.45	21.3164
89.50	21.3158
89.55	21.3196
89.60	21.3236
89.65	21.3246
89.70	21.3242
89.75	21.3253
89.80	21.327
89.85	21.3321
89.90	21.3377
89.95	21.3392
90.00	21.3409
90.05	21.3417
90.10	21.3419
90.15	21.344
90.20	21.347
90.25	21.3497
90.30	21.3512
90.35	21.3531
90.40	21.3539
90.45	21.3588
90.50	21.3622
90.55	21.3656
90.60	21.3675
90.65	21.3684
90.70	21.3693
90.75	21.3695
90.80	21.3706
90.85	21.3729
90.90	21.3737
90.95	21.3737
91.00	21.3773
91.05	21.3813
91.10	21.3868
91.15	21.3899
91.20	21.3918
91.25	21.3909
91.30	21.39
91.35	21.3886
91.40	21.3889
91.45	21.3912
91.50	21.3947
91.55	21.3951
91.60	21.3977
91.65	21.3994
91.70	21.401
91.75	21.4048
91.80	21.4048
91.85	21.4054
91.90	21.4062
91.95	21.4079
92.00	21.4093
92.05	21.4111
92.10	21.413
92.15	21.4141
92.20	21.4176
92.25	21.4212
92.30	21.422
92.35	21.4247
92.40	21.4282
92.45	21.4313
92.50	21.4344
92.55	21.4352
92.60	21.4371
92.65	21.4388
92.70	21.4423
92.75	21.4431
92.80	21.4464
92.85	21.4501
92.90	21.4543
92.95	21.4571
93.00	21.4584
93.05	21.4592
93.10	21.4581
93.15	21.4597
93.20	21.4611
93.25	21.4644
93.30	21.4669
93.35	21.4696
93.40	21.4685
93.45	21.4702
93.50	21.4704
93.55	21.4733
93.60	21.4759
93.65	21.4795
93.70	21.4819
93.75	21.4828
93.80	21.4839
93.85	21.4846
93.90	21.4875
93.95	21.4864
94.00	21.488
94.05	21.4897
94.10	21.4922
94.15	21.496
94.20	21.5023
94.25	21.5062
94.30	21.5065
94.35	21.5077
94.40	21.5079
94.45	21.5097
94.50	21.5109
94.55	21.5093
94.60	21.5117
94.65	21.5134
94.70	21.5164
94.75	21.5204
94.80	21.5231
94.85	21.5284
94.90	21.5313
94.95	21.5321
95.00	21.5317
95.05	21.5327
95.10	21.5335
95.15	21.5354
95.20	21.5365
95.25	21.5387
95.30	21.5387
95.35	21.5428
95.40	21.5478
95.45	21.5509
95.50	21.5533
95.55	21.5545
95.60	21.5589
95.65	21.565
95.70	21.5674
95.75	21.5683
95.80	21.5686
95.85	21.5705
95.90	21.57
95.95	21.5692
96.00	21.572
96.05	21.5741
96.10	21.5752
96.15	21.5776
96.20	21.5782
96.25	21.5807
96.30	21.583
96.35	21.5852
96.40	21.5872
96.45	21.5889
96.50	21.5906
96.55	21.5927
96.60	21.594
96.65	21.5963
96.70	21.5964
96.75	21.5986
96.80	21.6014
96.85	21.6023
96.90	21.6063
96.95	21.6104
97.00	21.6136
97.05	21.6161
97.10	21.6166
97.15	21.6176
97.20	21.6187
97.25	21.6192
97.30	21.6191
97.35	21.6246
97.40	21.6309
97.45	21.6335
97.50	21.6364
97.55	21.6374
97.60	21.6413
97.65	21.6458
97.70	21.6491
97.75	21.6511
97.80	21.6534
97.85	21.6556
97.90	21.6557
97.95	21.6589
98.00	21.6615
98.05	21.663
98.10	21.6621
98.15	21.6636
98.20	21.6628
98.25	21.6636
98.30	21.6659
98.35	21.6707
98.40	21.6765
98.45	21.6813
98.50	21.6856
98.55	21.6893
98.60	21.6897
98.65	21.6903
98.70	21.6923
98.75	21.6902
98.80	21.6902
98.85	21.6916
98.90	21.6943
98.95	21.6959
99.00	21.6986
99.05	21.6998
99.10	21.7012
99.15	21.7051
99.20	21.7075
99.25	21.7095
99.30	21.7118
99.35	21.7128
99.40	21.7155
99.45	21.718
99.50	21.7222
99.55	21.7303
99.60	21.7348
99.65	21.7374
99.70	21.7376
99.75	21.7372
99.80	21.7386
99.85	21.7396
99.90	21.7408
99.95	21.7432
100.00	21.7439
100.05	21.7423
100.10	21.7424
100.15	21.7475
100.20	21.7531
100.25	21.7582
100.30	21.7595
100.35	21.7617
100.40	21.7635
100.45	21.7656
100.50	21.7679
100.55	21.7684
100.60	21.7699
100.65	21.7724
100.70	21.774
100.75	21.7767
100.80	21.7785
100.85	21.779
100.90	21.7803
100.95	21.781
101.00	21.783
101.05	21.7865
101.10	21.7902
101.15	21.7929
101.20	21.7935
101.25	21.7933
101.30	21.7938
101.35	21.7944
101.40	21.7985
101.45	21.8019
101.50	21.8042
101.55	21.8057
101.60	21.8084
101.65	21.8102
101.70	21.8125
101.75	21.8137
101.80	21.8161
101.85	21.8197
101.90	21.8255
101.95	21.8299
102.00	21.8365
102.05	21.8422
102.10	21.8453
102.15	21.8452
102.20	21.8439
102.25	21.8467
102.30	21.8476
102.35	21.8509
102.40	21.8524
102.45	21.8525
102.50	21.8599
102.55	21.8623
102.60	21.8656
102.65	21.8675
102.70	21.8675
102.75	21.8679
102.80	21.8674
102.85	21.8708
102.90	21.8757
102.95	21.8797
103.00	21.8826
103.05	21.8857
103.10	21.8855
103.15	21.8884
103.20	21.8893
103.25	21.8908
103.30	21.8931
103.35	21.8954
103.40	21.8956
103.45	21.8962
103.50	21.8999
103.55	21.9034
103.60	21.9067
103.65	21.9084
103.70	21.9093
103.75	21.9127
103.80	21.9166
103.85	21.9216
103.90	21.9256
103.95	21.9292
104.00	21.93
104.05	21.9309
104.10	21.9313
104.15	21.9332
104.20	21.934
104.25	21.9347
104.30	21.9358
104.35	21.9369
104.40	21.9382
104.45	21.9434
104.50	21.9471
104.55	21.9505
104.60	21.9509
104.65	21.9536
104.70	21.9536
104.75	21.954
104.80	21.9567
104.85	21.9581
104.90	21.961
104.95	21.9668
105.00	21.9741
105.05	21.9779
105.10	21.9801
105.15	21.9808
105.20	21.9814
105.25	21.9828
105.30	21.9861
105.35	21.9903
105.40	21.9928
105.45	21.9937
105.50	21.9954
105.55	21.9971
105.60	21.9965
105.65	21.9959
105.70	21.9966
105.75	21.9966
105.80	22.0001
105.85	22.0046
105.90	22.0072
105.95	22.0082
106.00	22.0103
106.05	22.0099
106.10	22.0109
106.15	22.0129
106.20	22.0153
106.25	22.0182
106.30	22.0208
106.35	22.0232
106.40	22.0256
106.45	22.0286
106.50	22.0329
106.55	22.0351
106.60	22.0381
106.65	22.0392
106.70	22.041
106.75	22.041
106.80	22.0427
106.85	22.0465
106.90	22.0511
106.95	22.0555
107.00	22.057
107.05	22.0574
107.10	22.0588
107.15	22.0629
107.20	22.0661
107.25	22.0695
107.30	22.0739
107.35	22.0769
107.40	22.0764
107.45	22.0772
107.50	22.08
107.55	22.0829
107.60	22.0849
107.65	22.0877
107.70	22.0902
107.75	22.092
107.80	22.0962
107.85	22.1001
107.90	22.1027
107.95	22.1054
108.00	22.1095
108.05	22.1101
108.10	22.1115
108.15	22.1118
108.20	22.1112
108.25	22.1144
108.30	22.1175
108.35	22.1208
108.40	22.125
108.45	22.1269
108.50	22.1299
108.55	22.1327
108.60	22.1361
108.65	22.1393
108.70	22.1412
108.75	22.1416
108.80	22.1438
108.85	22.1448
108.90	22.1468
108.95	22.1476
109.00	22.1525
109.05	22.1592
109.10	22.1614
109.15	22.1623
109.20	22.1626
109.25	22.1665
109.30	22.1725
109.35	22.1756
109.40	22.1778
109.45	22.18
109.50	22.1793
109.55	22.1795
109.60	22.182
109.65	22.1851
109.70	22.1866
109.75	22.1865
109.80	22.1865
109.85	22.1881
109.90	22.1899
109.95	22.1936
110.00	22.198
110.05	22.2013
110.10	22.2036
110.15	22.2074
110.20	22.2093
110.25	22.2112
110.30	22.2115
110.35	22.2116
110.40	22.2128
110.45	22.2147
110.50	22.2148
110.55	22.2164
110.60	22.2195
110.65	22.2225
110.70	22.2245
110.75	22.2269
110.80	22.228
110.85	22.2318
110.90	22.2334
110.95	22.235
111.00	22.2362
111.05	22.24
111.10	22.2406
111.15	22.2425
111.20	22.2482
111.25	22.2561
111.30	22.259
111.35	22.2612
111.40	22.2619
111.45	22.2623
111.50	22.2626
111.55	22.2618
111.60	22.2621
111.65	22.2631
111.70	22.2649
111.75	22.269
111.80	22.2727
111.85	22.2764
111.90	22.2794
111.95	22.2808
112.00	22.28
112.05	22.2792
112.10	22.2819
112.15	22.2852
112.20	22.2898
112.25	22.2944
112.30	22.3002
112.35	22.3023
112.40	22.3046
112.45	22.3057
112.50	22.3058
112.55	22.3072
112.60	22.3105
112.65	22.3157
112.70	22.3215
112.75	22.3242
112.80	22.3257
112.85	22.3272
112.90	22.3286
112.95	22.3292
113.00	22.3312
113.05	22.3344
113.10	22.3374
113.15	22.3414
113.20	22.3437
113.25	22.3455
113.30	22.3458
113.35	22.3469
113.40	22.3486
113.45	22.3533
113.50	22.3578
113.55	22.3608
113.60	22.3643
113.65	22.3668
113.70	22.3685
113.75	22.3694
113.80	22.3716
113.85	22.3777
113.90	22.3873
113.95	22.3899
114.00	22.3926
114.05	22.3939
114.10	22.3964
114.15	22.397
114.20	22.4
114.25	22.4034
114.30	22.4034
114.35	22.4063
114.40	22.4105
114.45	22.4172
114.50	22.4227
114.55	22.4274
114.60	22.4312
114.65	22.4337
114.70	22.433
114.75	22.4349
114.80	22.437
114.85	22.4404
114.90	22.4474
114.95	22.4557
115.00	22.4627
115.05	22.4682
115.10	22.4714
115.15	22.4766
115.20	22.4786
115.25	22.4804
115.30	22.4796
115.35	22.4812
115.40	22.4818
115.45	22.4824
115.50	22.4836
115.55	22.4849
115.60	22.4846
115.65	22.4836
115.70	22.4838
115.75	22.4841
115.80	22.4856
115.85	22.4874
115.90	22.4895
115.95	22.4904
116.00	22.491
116.05	22.4915
116.10	22.493
116.15	22.4925
116.20	22.4937
116.25	22.494
116.30	22.4946
116.35	22.4943
116.40	22.4958
116.45	22.4957
116.50	22.4952
116.55	22.4959
116.60	22.4958
116.65	22.496
116.70	22.4959
116.75	22.4965
116.80	22.4966
116.85	22.4969
116.90	22.4965
116.95	22.4972
117.00	22.499
117.05	22.4982
117.10	22.4994
117.15	22.4988
117.20	22.4996
117.25	22.4994
117.30	22.4989
117.35	22.4993
117.40	22.4998
117.45	22.4989
117.50	22.4999
117.55	22.4995
117.60	22.4993
117.65	22.4997
117.70	22.5019
117.75	22.5035
117.80	22.5061
117.85	22.5058
117.90	22.5079
117.95	22.5095
118.00	22.5095
118.05	22.5093
118.10	22.5105
118.15	22.5099
118.20	22.5111
118.25	22.5121
118.30	22.5121
118.35	22.5127
118.40	22.5117
118.45	22.5129
118.50	22.5126
118.55	22.5124
118.60	22.5129
118.65	22.5125
118.70	22.5119
118.75	22.5121
118.80	22.5125
118.85	22.5122
118.90	22.5117
118.95	22.5116
119.00	22.5111
119.05	22.5117
119.10	22.5112
119.15	22.5101
119.20	22.5108
119.25	22.5105
119.30	22.5116
119.35	22.5114
119.40	22.5121
119.45	22.5158
119.50	22.5181
119.55	22.5214
119.60	22.5211
119.65	22.5232
119.70	22.5254
119.75	22.5258
119.80	22.5274
119.85	22.533
119.90	22.5366
119.95	22.5417
120.00	22.5453
120.05	22.5496
120.10	22.554
120.15	22.5605
120.20	22.5643
120.25	22.5666
120.30	22.568
120.35	22.5696
120.40	22.571
120.45	22.5708
120.50	22.5716
120.55	22.5742
120.60	22.5765
120.65	22.5739
120.70	22.5752
120.75	22.5797
120.80	22.5844
120.85	22.5904
120.90	22.595
120.95	22.5975
121.00	22.6024
121.05	22.6059
121.10	22.6106
121.15	22.6127
121.20	22.6151
121.25	22.6163
121.30	22.6181
121.35	22.6198
121.40	22.6218
121.45	22.6227
121.50	22.624
121.55	22.6276
121.60	22.6309
121.65	22.6328
121.70	22.6329
121.75	22.6346
121.80	22.6356
121.85	22.6366
121.90	22.64
121.95	22.6458
122.00	22.6463
122.05	22.6476
122.10	22.6504
122.15	22.6527
122.20	22.6541
122.25	22.656
122.30	22.6583
122.35	22.6606
122.40	22.6616
122.45	22.6649
122.50	22.6673
122.55	22.6711
122.60	22.6734
122.65	22.6765
122.70	22.6791
122.75	22.6792
122.80	22.6806
122.85	22.6813
122.90	22.6822
122.95	22.6827
123.00	22.6824
123.05	22.6829
123.10	22.6857
123.15	22.6896
123.20	22.6954
123.25	22.6992
123.30	22.7056
123.35	22.7071
123.40	22.707
123.45	22.7062
123.50	22.7065
123.55	22.7088
123.60	22.7112
123.65	22.7132
123.70	22.7133
123.75	22.7148
123.80	22.7177
123.85	22.7215
123.90	22.7227
123.95	22.7235
124.00	22.7249
124.05	22.7247
124.10	22.7274
124.15	22.7269
124.20	22.728
124.25	22.7312
124.30	22.733
124.35	22.7363
124.40	22.7395
124.45	22.7417
124.50	22.744
124.55	22.7452
124.60	22.7507
124.65	22.7547
124.70	22.7557
124.75	22.7596
124.80	22.761
124.85	22.7612
124.90	22.7608
124.95	22.7616
125.00	22.7634
125.05	22.7648
125.10	22.7687
125.15	22.7721
125.20	22.7746
125.25	22.7756
125.30	22.7771
125.35	22.7796
125.40	22.7807
125.45	22.7829
125.50	22.7845
125.55	22.7883
125.60	22.7916
125.65	22.7973
125.70	22.7991
125.75	22.8003
125.80	22.8041
125.85	22.8044
125.90	22.8056
125.95	22.8063
126.00	22.8086
126.05	22.8093
126.10	22.8117
126.15	22.8141
126.20	22.8147
126.25	22.8166
126.30	22.8203
126.35	22.823
126.40	22.8263
126.45	22.8283
126.50	22.8324
126.55	22.8364
126.60	22.8395
126.65	22.8424
126.70	22.8469
126.75	22.8459
126.80	22.8479
126.85	22.8484
126.90	22.8486
126.95	22.8489
127.00	22.8523
127.05	22.8572
127.10	22.8593
127.15	22.8624
127.20	22.862
127.25	22.8612
127.30	22.8633
127.35	22.8637
127.40	22.8662
127.45	22.867
127.50	22.8689
127.55	22.8696
127.60	22.8693
127.65	22.8707
127.70	22.8723
127.75	22.872
127.80	22.8745
127.85	22.877
127.90	22.88
127.95	22.884
128.00	22.8872
128.05	22.8912
128.10	22.8931
128.15	22.8947
128.20	22.8963
128.25	22.8988
128.30	22.9029
128.35	22.9047
128.40	22.905
128.45	22.908
128.50	22.9103
128.55	22.913
128.60	22.9151
128.65	22.9161
128.70	22.9172
128.75	22.9175
128.80	22.919
128.85	22.9211
128.90	22.9225
128.95	22.9242
129.00	22.926
129.05	22.9273
129.10	22.9299
129.15	22.9333
129.20	22.9381
129.25	22.944
129.30	22.9467
129.35	22.9498
129.40	22.9522
129.45	22.9533
129.50	22.9546
129.55	22.9548
129.60	22.9594
129.65	22.9608
129.70	22.9624
129.75	22.9638
129.80	22.9661
129.85	22.968
129.90	22.97
129.95	22.9729
130.00	22.9734
130.05	22.9745
130.10	22.9757
130.15	22.9759
130.20	22.9812
130.25	22.9847
130.30	22.9863
130.35	22.9906
130.40	22.9933
130.45	22.9943
130.50	22.9959
130.55	22.998
130.60	23.001
130.65	23.0041
130.70	23.0088
130.75	23.0129
130.80	23.0163
130.85	23.0192
130.90	23.0222
130.95	23.0245
131.00	23.0242
131.05	23.0255
131.10	23.0264
131.15	23.0271
131.20	23.0283
131.25	23.0307
131.30	23.0349
131.35	23.0371
131.40	23.0408
131.45	23.0421
131.50	23.0425
131.55	23.0427
131.60	23.0443
131.65	23.0437
131.70	23.0469
131.75	23.0492
131.80	23.0514
131.85	23.0558
131.90	23.0592
131.95	23.0609
132.00	23.0625
132.05	23.0626
132.10	23.0641
132.15	23.0636
132.20	23.0627
132.25	23.0634
132.30	23.0647
132.35	23.0651
132.40	23.0664
132.45	23.0684
132.50	23.0712
132.55	23.0732
132.60	23.0744
132.65	23.075
132.70	23.0768
132.75	23.0789
132.80	23.0801
132.85	23.0813
132.90	23.0867
132.95	23.0909
133.00	23.0949
133.05	23.0977
133.10	23.1002
133.15	23.0993
133.20	23.1009
133.25	23.1037
133.30	23.1064
133.35	23.1084
133.40	23.1101
133.45	23.1106
133.50	23.1121
133.55	23.1134
133.60	23.1142
133.65	23.1167
133.70	23.1193
133.75	23.1216
133.80	23.1199
133.85	23.1207
133.90	23.1232
133.95	23.1243
134.00	23.1269
134.05	23.1296
134.10	23.1315
134.15	23.1366
134.20	23.1387
134.25	23.1402
134.30	23.1429
134.35	23.1445
134.40	23.1448
134.45	23.1452
134.50	23.1461
134.55	23.1475
134.60	23.1505
134.65	23.1508
134.70	23.1526
134.75	23.155
134.80	23.1563
134.85	23.1581
134.90	23.1596
134.95	23.1602
135.00	23.1619
135.05	23.1712
135.10	23.1738
135.15	23.1732
135.20	23.1728
135.25	23.1729
135.30	23.1715
135.35	23.1712
